Seed|Collisions|Spread|Total
15063|1255362|1015969.54264|2271331.54264
15064|1255227|1016277.67485|2271504.67485
15065|1255587|1016283.65805|2271870.65805
15066|1254117|1014718.87163|2268835.87163
15067|1254151|1015016.07823|2269167.07823
15068|1254412|1014805.90771|2269217.90771
15069|1256206|1017013.35181|2273219.35181
15070|1255173|1015367.54484|2270540.54484
15071|1255525|1016161.48488|2271686.48488
15072|1254271|1013763.77889|2268034.77889
15073|1256436|1017491.31777|2273927.31777
15074|1256545|1016613.05182|2273158.05182
15075|1255553|1014258.32810|2269811.32810
15076|1256282|1016767.27672|2273049.27672
15077|1256940|1016733.92469|2273673.92469
15078|1255282|1016422.73303|2271704.73303
15079|1257494|1017113.78674|2274607.78674
15080|1257094|1017597.00581|2274691.00581
15081|1255996|1015852.26941|2271848.26941
15082|1256082|1015730.34814|2271812.34814
15083|1254515|1014233.70333|2268748.70333
15084|1254901|1014612.61408|2269513.61408
15085|1255228|1015804.57910|2271032.57910
15086|1254754|1014340.57058|2269094.57058
15087|1255835|1015910.42964|2271745.42964
15088|1255260|1015710.60787|2270970.60787
15089|1255677|1015585.42606|2271262.42606
15090|1255193|1014664.38903|2269857.38903
15091|1255964|1016491.31782|2272455.31782
15092|1254922|1015291.74345|2270213.74345
15093|1254876|1015533.76316|2270409.76316
15094|1254841|1014946.73365|2269787.73365
15095|1255860|1017120.65827|2272980.65827
15096|1255894|1016182.27692|2272076.27692
15097|1255912|1016045.47183|2271957.47183
15098|1254884|1015802.76290|2270686.76290
15099|1254192|1014646.79447|2268838.79447
15100|1253802|1014315.02390|2268117.02390
15101|1254902|1015431.73744|2270333.73744
15102|1255439|1017068.80073|2272507.80073
15103|1254918|1016177.76971|2271095.76971
15104|1253991|1015745.20554|2269736.20554
15105|1253984|1015239.16505|2269223.16505
15106|1255075|1015818.89079|2270893.89079
15107|1255666|1016590.40705|2272256.40705
15108|1256515|1016533.98335|2273048.98335
15109|1256664|1017468.15570|2274132.15570
15110|1254563|1016007.99787|2270570.99787
15111|1255756|1017289.59572|2273045.59572
15112|1255488|1016283.75385|2271771.75385
15113|1256099|1016589.40399|2272688.40399
15114|1254230|1015406.01312|2269636.01312
15115|1255854|1015490.39388|2271344.39388
15116|1256190|1015667.25549|2271857.25549
15117|1254403|1014328.74473|2268731.74473
15118|1256159|1016599.42340|2272758.42340
15119|1255940|1015353.94765|2271293.94765
15120|1256129|1016467.23356|2272596.23356
15121|1254625|1014962.75674|2269587.75674
15122|1255313|1015321.45664|2270634.45664
15123|1255497|1017183.72666|2272680.72666
15124|1256128|1016928.54850|2273056.54850
15125|1255826|1017633.40787|2273459.40787
15126|1253951|1016032.30719|2269983.30719
15127|1255659|1017293.56238|2272952.56238
15128|1255055|1015942.74287|2270997.74287
15129|1255334|1015075.43242|2270409.43242
15130|1256346|1017913.36349|2274259.36349
15131|1255181|1016451.76866|2271632.76866
15132|1254674|1014470.61363|2269144.61363
15133|1255830|1015677.35570|2271507.35570
15134|1253798|1014744.06246|2268542.06246
15135|1254777|1014553.64233|2269330.64233
15136|1255582|1015611.24891|2271193.24891
15137|1254031|1014117.96293|2268148.96293
15138|1256253|1015606.99444|2271859.99444
15139|1255715|1016211.53409|2271926.53409
15140|1254556|1015433.78488|2269989.78488
15141|1255831|1016781.56570|2272612.56570
15142|1254965|1014644.51645|2269609.51645
15143|1256145|1016691.29956|2272836.29956
15144|1256165|1016068.20759|2272233.20759
15145|1256572|1016340.10448|2272912.10448
15146|1255290|1017024.00270|2272314.00270
15147|1255332|1016101.78014|2271433.78014
15148|1255500|1015742.48846|2271242.48846
15149|1253405|1014636.40137|2268041.40137
15150|1256247|1016395.33075|2272642.33075
15151|1254561|1015504.82409|2270065.82409
15152|1254456|1014454.82227|2268910.82227
15153|1255205|1014978.58904|2270183.58904
15154|1255886|1016183.43023|2272069.43023
15155|1255755|1016554.47441|2272309.47441
15156|1254128|1014602.02783|2268730.02783
15157|1255484|1016407.61201|2271891.61201
15158|1255103|1015803.60635|2270906.60635
15159|1256158|1016401.08411|2272559.08411
15160|1254701|1014464.66020|2269165.66020
15161|1256587|1017622.13614|2274209.13614
15162|1254568|1014403.71932|2268971.71932
15163|1255337|1016273.64986|2271610.64986
15164|1254894|1016283.97678|2271177.97678
15165|1256458|1016107.09941|2272565.09941
15166|1256948|1016031.07522|2272979.07522
15167|1255861|1016478.57311|2272339.57311
15168|1254937|1015855.78478|2270792.78478
15169|1255902|1017270.49278|2273172.49278
15170|1257122|1016952.97137|2274074.97137
15171|1255790|1015419.17463|2271209.17463
15172|1255086|1014840.56856|2269926.56856
15173|1255202|1014775.37837|2269977.37837
15174|1256209|1016354.32269|2272563.32269
15175|1255327|1015217.53082|2270544.53082
15176|1253940|1014040.96897|2267980.96897
15177|1256843|1017154.04689|2273997.04689
15178|1255227|1015644.38612|2270871.38612
15179|1254649|1014886.82610|2269535.82610
15180|1254849|1015712.73740|2270561.73740
15181|1256056|1016201.32487|2272257.32487
15182|1254503|1014691.71528|2269194.71528
15183|1254953|1015202.51429|2270155.51429
15184|1256439|1015744.20997|2272183.20997
15185|1255255|1015258.38113|2270513.38113
15186|1255081|1015688.61503|2270769.61503
15187|1255704|1016439.35941|2272143.35941
15188|1255090|1016383.80621|2271473.80621
15189|1256345|1016749.30410|2273094.30410
15190|1255929|1016217.33757|2272146.33757
15191|1255433|1016743.68023|2272176.68023
15192|1255077|1015886.66299|2270963.66299
15193|1254964|1015127.68784|2270091.68784
15194|1255687|1016520.42368|2272207.42368
15195|1256599|1016948.31581|2273547.31581
15196|1255763|1014839.34781|2270602.34781
15197|1257087|1016828.14362|2273915.14362
15198|1255245|1015055.47717|2270300.47717
15199|1256242|1017164.58017|2273406.58017
15200|1255898|1016626.53460|2272524.53460
15201|1256486|1015453.99840|2271939.99840
15202|1257022|1016450.82188|2273472.82188
15203|1256213|1016584.30042|2272797.30042
15204|1256958|1016156.88610|2273114.88610
15205|1255035|1015005.57632|2270040.57632
15206|1255944|1016384.43190|2272328.43190
15207|1255863|1015915.51762|2271778.51762
15208|1256179|1016632.19412|2272811.19412
15209|1256127|1016585.39094|2272712.39094
15210|1254515|1014176.48353|2268691.48353
15211|1255869|1015854.30323|2271723.30323
15212|1256030|1016354.50806|2272384.50806
15213|1256795|1015668.88763|2272463.88763
15214|1256555|1016571.16067|2273126.16067
15215|1256353|1015714.96307|2272067.96307
15216|1257238|1017601.13862|2274839.13862
15217|1257037|1017348.05836|2274385.05836
15218|1256646|1016803.28458|2273449.28458
15219|1256460|1016556.16463|2273016.16463
15220|1256062|1016618.47588|2272680.47588
15221|1257478|1017469.87852|2274947.87852
15222|1257086|1017885.91223|2274971.91223
15223|1256273|1015687.96927|2271960.96927
15224|1257693|1017878.00665|2275571.00665
15225|1255547|1016360.70483|2271907.70483
15226|1255987|1015359.19650|2271346.19650
15227|1256530|1016925.46373|2273455.46373
15228|1255810|1016244.56156|2272054.56156
15229|1256742|1016726.15828|2273468.15828
15230|1257045|1017361.05651|2274406.05651
15231|1256357|1016609.39417|2272966.39417
15232|1256145|1016941.31886|2273086.31886
15233|1255458|1016585.51047|2272043.51047
15234|1256621|1017614.24349|2274235.24349
15235|1256347|1016705.28102|2273052.28102
15236|1257095|1016583.86053|2273678.86053
15237|1256460|1016862.12761|2273322.12761
15238|1257616|1018267.81246|2275883.81246
15239|1255175|1014199.37548|2269374.37548
15240|1255866|1015758.47436|2271624.47436
15241|1256757|1016779.97788|2273536.97788
15242|1256119|1016690.19680|2272809.19680
15243|1256053|1016121.39267|2272174.39267
15244|1256611|1016357.01559|2272968.01559
15245|1257333|1018323.09612|2275656.09612
15246|1256366|1017104.45987|2273470.45987
15247|1256661|1016856.37143|2273517.37143
15248|1256370|1016153.06417|2272523.06417
15249|1256356|1016215.12977|2272571.12977
15250|1256524|1017143.11733|2273667.11733
15251|1256358|1016430.35459|2272788.35459
15252|1256613|1017441.15823|2274054.15823
15253|1256197|1017228.37519|2273425.37519
15254|1256289|1017230.48902|2273519.48902
15255|1257919|1017451.53454|2275370.53454
15256|1256533|1017080.38819|2273613.38819
15257|1256208|1015621.21690|2271829.21690
15258|1257365|1017106.82301|2274471.82301
15259|1255969|1015961.40128|2271930.40128
15260|1255836|1016343.41126|2272179.41126
15261|1257022|1017739.08035|2274761.08035
15262|1255833|1018112.55768|2273945.55768
15263|1255386|1016032.49470|2271418.49470
15264|1256993|1017015.97582|2274008.97582
15265|1257372|1017196.89869|2274568.89869
15266|1255641|1014941.16540|2270582.16540
15267|1255821|1016608.41174|2272429.41174
15268|1255319|1015779.65337|2271098.65337
15269|1255759|1017178.67984|2272937.67984
15270|1256434|1016711.20922|2273145.20922
15271|1257521|1018100.97483|2275621.97483
15272|1255822|1016608.44749|2272430.44749
15273|1256121|1016021.23090|2272142.23090
15274|1255049|1015803.66481|2270852.66481
15275|1256629|1017184.03515|2273813.03515
15276|1255959|1016459.54059|2272418.54059
15277|1256409|1016712.23250|2273121.23250
15278|1255803|1015870.29986|2271673.29986
15279|1256944|1017571.09971|2274515.09971
15280|1257378|1016732.87834|2274110.87834
15281|1256613|1016254.02533|2272867.02533
15282|1257261|1017749.11255|2275010.11255
15283|1256848|1016774.09000|2273622.09000
15284|1255834|1016502.51276|2272336.51276
15285|1255296|1015785.54361|2271081.54361
15286|1255238|1015531.58357|2270769.58357
15287|1256841|1017427.31532|2274268.31532
15288|1255263|1015857.55719|2271120.55719
15289|1255075|1015790.69655|2270865.69655
15290|1256814|1017615.26676|2274429.26676
15291|1258223|1018564.71706|2276787.71706
15292|1257881|1018178.81527|2276059.81527
15293|1257202|1018535.22329|2275737.22329
15294|1257292|1017542.00183|2274834.00183
15295|1256624|1016734.99886|2273358.99886
15296|1257051|1017761.18492|2274812.18492
15297|1257773|1018926.80071|2276699.80071
15298|1257509|1017147.80759|2274656.80759
15299|1256177|1015404.18595|2271581.18595
15300|1257075|1017658.09810|2274733.09810
15301|1255830|1015861.42223|2271691.42223
15302|1256486|1017601.39355|2274087.39355
15303|1256901|1016594.97577|2273495.97577
15304|1256450|1016513.18106|2272963.18106
15305|1256401|1016133.14588|2272534.14588
15306|1256492|1016261.05245|2272753.05245
15307|1257042|1017653.10866|2274695.10866
15308|1256132|1016459.37029|2272591.37029
15309|1256547|1017300.14189|2273847.14189
15310|1256653|1015923.88859|2272576.88859
15311|1255925|1016362.48777|2272287.48777
15312|1256974|1017530.13214|2274504.13214
15313|1257323|1017756.84025|2275079.84025
15314|1256955|1017724.00417|2274679.00417
15315|1256844|1018051.25857|2274895.25857
15316|1255981|1016976.38802|2272957.38802
15317|1257186|1018133.10328|2275319.10328
15318|1255562|1016936.68906|2272498.68906
15319|1257048|1018062.07553|2275110.07553
15320|1256972|1018016.16755|2274988.16755
15321|1256736|1016991.17197|2273727.17197
15322|1257213|1017940.03892|2275153.03892
15323|1255797|1016015.44615|2271812.44615
15324|1255386|1015043.31453|2270429.31453
15325|1256071|1015757.23272|2271828.23272
15326|1256974|1017413.10158|2274387.10158
15327|1254352|1015234.96077|2269586.96077
15328|1254233|1014728.05663|2268961.05663
15329|1254529|1015395.80379|2269924.80379
15330|1255147|1015454.52916|2270601.52916
15331|1256963|1016881.09751|2273844.09751
15332|1256605|1017133.16994|2273738.16994
15333|1254926|1015228.71592|2270154.71592
15334|1255036|1014301.45989|2269337.45989
15335|1255170|1015812.62238|2270982.62238
15336|1255306|1016233.70454|2271539.70454
15337|1254485|1014522.83377|2269007.83377
15338|1255880|1014124.10144|2270004.10144
15339|1256924|1016661.99059|2273585.99059
15340|1254577|1014539.81575|2269116.81575
15341|1254911|1013855.50464|2268766.50464
15342|1257499|1016491.81207|2273990.81207
15343|1255262|1015901.85528|2271163.85528
15344|1257072|1018058.27779|2275130.27779
15345|1257292|1017449.96024|2274741.96024
15346|1256028|1016252.35359|2272280.35359
15347|1256932|1016446.82230|2273378.82230
15348|1256176|1015805.28150|2271981.28150
15349|1258239|1017903.56754|2276142.56754
15350|1256467|1016622.18158|2273089.18158
15351|1256273|1016748.39831|2273021.39831
15352|1257434|1016781.94576|2274215.94576
15353|1255624|1015040.31119|2270664.31119
15354|1257065|1016550.98096|2273615.98096
15355|1254771|1015598.97413|2270369.97413
15356|1255456|1015253.49388|2270709.49388
15357|1255913|1016711.31423|2272624.31423
15358|1256119|1015696.27851|2271815.27851
15359|1254745|1015366.61786|2270111.61786
15360|1255617|1016353.49435|2271970.49435
15361|1255889|1015813.19473|2271702.19473
15362|1255980|1016563.39496|2272543.39496
15363|1255403|1016752.75519|2272155.75519
15364|1256536|1016550.10292|2273086.10292
15365|1256962|1018473.18353|2275435.18353
15366|1255089|1015725.70486|2270814.70486
15367|1254423|1014997.94152|2269420.94152
15368|1254827|1016278.87384|2271105.87384
15369|1255985|1016016.42368|2272001.42368
15370|1256033|1017583.46685|2273616.46685
15371|1256271|1016474.14470|2272745.14470
15372|1255248|1015409.52210|2270657.52210
15373|1255553|1015939.65641|2271492.65641
15374|1255533|1015613.49825|2271146.49825
15375|1255148|1016084.88708|2271232.88708
15376|1255498|1015699.46910|2271197.46910
15377|1255240|1015622.70591|2270862.70591
15378|1253826|1015679.42007|2269505.42007
15379|1256880|1017726.15055|2274606.15055
15380|1256296|1015850.15274|2272146.15274
15381|1256449|1017306.41089|2273755.41089
15382|1255426|1015352.45409|2270778.45409
15383|1255953|1015842.28783|2271795.28783
15384|1255167|1015556.59393|2270723.59393
15385|1255912|1016201.29310|2272113.29310
15386|1254984|1014796.53703|2269780.53703
15387|1255066|1014757.45362|2269823.45362
15388|1255425|1016709.72317|2272134.72317
15389|1256094|1015719.24335|2271813.24335
15390|1255918|1017144.42768|2273062.42768
15391|1256108|1016643.35756|2272751.35756
15392|1256785|1016343.09779|2273128.09779
15393|1256080|1015095.18541|2271175.18541
15394|1255612|1016737.70460|2272349.70460
15395|1254947|1015571.69101|2270518.69101
15396|1257339|1017704.83892|2275043.83892
15397|1255933|1016679.39415|2272612.39415
15398|1255904|1015901.17793|2271805.17793
15399|1256447|1015763.90769|2272210.90769
15400|1257351|1017341.80820|2274692.80820
15401|1257844|1017841.87019|2275685.87019
15402|1256250|1016167.15471|2272417.15471
15403|1256314|1016895.33893|2273209.33893
15404|1255176|1016581.67483|2271757.67483
15405|1255142|1016234.80595|2271376.80595
15406|1255294|1016479.69732|2271773.69732
15407|1257043|1017751.20066|2274794.20066
15408|1256910|1016465.85395|2273375.85395
15409|1256601|1015998.19178|2272599.19178
15410|1256004|1017373.36209|2273377.36209
15411|1258404|1020254.97006|2278658.97006
15412|1255969|1017010.48278|2272979.48278
15413|1256971|1017290.16544|2274261.16544
15414|1257439|1018042.07389|2275481.07389
15415|1256541|1016892.35222|2273433.35222
15416|1254822|1015031.76737|2269853.76737
15417|1255648|1014869.31229|2270517.31229
15418|1256074|1016816.27003|2272890.27003
15419|1256437|1016738.28779|2273175.28779
15420|1255617|1016554.61393|2272171.61393
15421|1256182|1015833.44078|2272015.44078
15422|1255936|1016137.19563|2272073.19563
15423|1256401|1016375.25481|2272776.25481
15424|1256821|1016877.09125|2273698.09125
15425|1257255|1017107.96093|2274362.96093
15426|1256046|1017399.45705|2273445.45705
15427|1256614|1016976.37871|2273590.37871
15428|1256278|1016532.32795|2272810.32795
15429|1256211|1016622.35246|2272833.35246
15430|1255325|1014130.31209|2269455.31209
15431|1256542|1017193.41254|2273735.41254
15432|1255892|1016116.29851|2272008.29851
15433|1257101|1017667.10303|2274768.10303
15434|1256839|1017723.12967|2274562.12967
15435|1256921|1017287.31243|2274208.31243
15436|1254896|1014566.81003|2269462.81003
15437|1256598|1017765.48127|2274363.48127
15438|1255916|1016778.61631|2272694.61631
15439|1256403|1017380.19406|2273783.19406
15440|1256586|1017334.23281|2273920.23281
15441|1256210|1017435.42198|2273645.42198
15442|1256187|1017290.64647|2273477.64647
15443|1256997|1017713.07232|2274710.07232
15444|1255631|1015694.32670|2271325.32670
15445|1256086|1015844.22958|2271930.22958
15446|1257098|1016923.89182|2274021.89182
15447|1255778|1017129.53897|2272907.53897
15448|1256711|1017339.16907|2274050.16907
15449|1256489|1017164.37384|2273653.37384
15450|1255192|1016005.46314|2271197.46314
15451|1257167|1017531.87549|2274698.87549
15452|1256764|1017432.29472|2274196.29472
15453|1255326|1016519.91227|2271845.91227
15454|1255804|1016041.41935|2271845.41935
15455|1256000|1016498.24958|2272498.24958
15456|1256005|1017272.43804|2273277.43804
15457|1256555|1017049.94893|2273604.94893
15458|1257112|1017832.20684|2274944.20684
15459|1256306|1017254.49757|2273560.49757
15460|1256493|1016673.24451|2273166.24451
15461|1256150|1017518.38578|2273668.38578
15462|1256487|1017031.34948|2273518.34948
15463|1256799|1017245.08902|2274044.08902
15464|1256234|1017192.45109|2273426.45109
15465|1256620|1017096.34776|2273716.34776
15466|1254069|1015449.11120|2269518.11120
15467|1255804|1015791.14770|2271595.14770
15468|1254983|1015312.52890|2270295.52890
15469|1256135|1017091.48812|2273226.48812
